 ,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS,FGM,FGA,FGM PG,FGA PG,FG%,GP RANK,W RANK,L RANK,MIN RANK,OFFRTG RANK,DEFRTG RANK,NETRTG RANK,AST% RANK,AST/TO RANK,AST Ratio RANK,OREB% RANK,DREB% RANK,REB% RANK,TO Ratio RANK,eFG% RANK,TS% RANK,USG% RANK,PACE RANK,PIE RANK,FGM RANK,FGA RANK,FGM PG RANK,FGA PG RANK,FG% RANK
135,Jusuf Nurkić,UTA,31,3,0,3,22.5,121.1,115.8,5.4,22.0,1.57,26.2,6.3,31.5,19.7,16.7,81.0,76.8,19.5,102.30,14.4,142
136,Miles Kelly,DAL,22,3,2,1,12.8,103.7,95.0,8.7,16.7,1.00,14.3,2.4,11.6,7.1,14.3,50.0,52.8,25.3,101.12,14.3,82
137,Obi Toppin,IND,27,3,2,1,14.6,106.9,125.7,-18.8,27.6,2.67,27.6,0.0,23.3,11.4,10.3,63.9,63.9,18.3,110.43,14.3,101
138,Josh Hart,NYK,30,1,1,0,7.4,100.0,100.0,0.0,20.0,0.00,33.3,0.0,27.3,15.8,0.0,0.0,53.2,10.0,110.77,14.3,17
139,Santi Aldama,MEM,24,3,0,3,22.1,106.7,108.7,-2.0,17.1,1.75,19.4,6.3,27.3,15.8,11.1,56.3,56.3,16.5,108.43,14.3,149
140,Collin Gillespie,PHX,26,3,2,1,17.2,120.5,94.7,25.8,20.5,2.00,22.2,11.1,12.3,11.7,11.1,52.3,55.8,20.3,105.09,14.2,112
141,Ryan Nembhard,DAL,22,3,2,1,17.3,109.9,91.1,18.8,44.4,8.00,47.1,0.0,15.5,7.7,5.9,46.7,47.2,14.0,103.39,14.2,111
142,Ayo Dosunmu,CHI,25,3,2,1,22.1,116.0,105.4,10.6,8.9,1.33,9.5,0.0,12.7,7.2,7.1,65.6,70.4,23.2,108.29,14.2,150
143,Sandro Mamukelashvili,TOR,26,4,3,1,20.0,108.9,103.4,5.5,15.7,2.00,18.6,6.4,22.0,13.1,9.3,53.3,55.1,16.3,106.02,14.2,179
144,Matas Buzelis,CHI,21,3,2,1,20.6,94.6,113.9,-19.3,2.9,0.20,2.5,8.8,11.0,9.9,12.5,65.5,70.6,23.9,112.92,14.2,147
145,Luke Kennard,ATL,29,2,1,1,15.4,107.1,89.0,18.1,18.2,0.00,36.4,3.3,15.8,10.3,0.0,85.7,85.7,9.5,111.73,14.1,70
145,Peyton Watson,DEN,23,3,2,1,19.0,104.2,102.6,1.6,12.8,2.50,21.7,2.6,18.8,12.7,8.7,65.4,63.9,14.2,97.74,14.1,118
147,Derrick Jones Jr.,LAC,28,2,1,1,14.0,127.1,113.8,13.3,5.0,0.00,7.7,0.0,16.7,8.3,0.0,72.7,73.1,18.2,100.17,14.1,59
148,Jordan Poole,NOP,26,2,2,0,18.9,122.5,102.2,20.2,25.0,2.00,24.2,3.2,10.0,7.4,12.1,43.8,59.9,25.5,113.95,13.9,89
149,Tyler Kolek,NYK,24,4,3,1,14.7,109.0,96.0,13.0,32.4,5.50,22.0,2.9,10.2,6.3,4.0,40.0,44.4,27.3,100.47,13.9,122
150,Max Shulga,BOS,23,3,2,1,3.1,103.7,111.5,-7.8,20.0,1.00,28.6,0.0,25.0,13.0,28.6,0.0,72.5,16.1,135.15,13.8,27
151,Nick Smith Jr.,LAL,21,3,1,2,12.1,84.0,101.3,-17.3,33.3,4.00,16.0,0.0,7.0,3.6,4.0,53.1,56.4,25.3,101.49,13.7,75
152,Bones Hyland,MIN,25,4,2,2,17.2,109.3,101.4,7.9,28.3,4.33,31.7,0.0,17.5,8.0,7.3,54.5,60.7,17.0,98.02,13.6,140
153,Jarace Walker,IND,22,3,2,1,25.2,105.4,101.2,4.2,24.4,1.22,20.4,1.3,19.0,10.4,16.7,48.4,50.5,22.8,105.03,13.5,166
154,David Jones Garcia,SAS,23,4,4,0,13.8,108.2,93.1,15.1,32.4,1.22,19.0,7.3,12.3,9.8,15.5,35.3,43.8,33.3,103.54,13.4,122
155,Jalen Pickett,DEN,25,3,2,1,13.0,100.0,102.5,-2.5,23.8,1.67,19.2,2.4,18.2,10.5,11.5,55.6,55.6,22.3,98.06,13.4,79
156,Rocco Zikarsky,MIN,19,4,2,2,14.1,112.2,92.1,20.1,8.3,1.00,10.7,14.6,13.6,14.0,10.7,58.8,63.1,19.4,97.42,13.4,115
157,Terrence Shannon Jr.,MIN,25,4,2,2,22.4,117.5,104.9,12.6,23.3,1.75,25.5,2.3,17.3,9.5,14.5,66.1,69.1,19.1,98.70,13.3,183
158,Naz Reid,MIN,26,3,1,2,15.3,118.4,103.9,14.5,5.9,0.67,7.4,8.3,12.5,10.2,11.1,61.9,65.0,21.0,107.15,13.3,103
159,Anfernee Simons,BOS,26,2,1,1,25.3,119.6,105.7,14.0,15.6,1.25,13.9,2.0,4.8,3.5,11.1,64.0,69.4,23.8,101.19,13.2,107
160,AJ Green,MIL,26,3,3,0,20.5,125.8,111.2,14.6,13.6,6.00,18.8,0.0,14.8,7.2,3.1,79.5,83.7,18.4,103.80,13.2,132
161,Mikal Bridges,NYK,29,3,3,0,19.7,100.8,91.1,9.7,7.4,0.50,5.9,6.8,3.0,5.0,11.8,63.5,63.0,21.8,101.09,13.2,125
162,Aaron Nesmith,IND,25,2,1,1,17.8,143.4,98.8,44.7,6.1,0.00,13.3,0.0,13.2,7.5,0.0,77.3,82.3,14.9,105.96,13.2,76
163,Kentavious Caldwell-Pope,MEM,32,2,0,2,20.1,123.5,114.0,9.6,21.4,2.00,23.1,8.5,9.1,8.8,11.5,82.4,82.4,20.2,101.92,13.2,85
163,Norchad Omier,CLE,24,1,0,1,7.2,126.3,105.3,21.1,0.0,0.00,0.0,18.2,33.3,23.5,0.0,100,71.4,17.4,126.37,13.2,19
163,Sam Hauser,BOS,27,2,2,0,17.6,137.2,90.9,46.3,6.9,2.00,11.1,0.0,3.6,2.3,5.6,70.8,79.6,18.4,105.88,13.2,78
166,Tre Mann,CHA,24,3,1,2,14.5,93.1,123.5,-30.4,33.3,3.50,23.3,0.0,19.1,9.2,6.7,59.5,59.5,20.4,110.02,13.2,101
167,Moses Moody,GSW,23,2,2,0,17.2,116.3,106.5,9.8,10.0,2.00,8.3,8.3,2.4,5.1,4.2,69.0,69.0,24.7,109.48,13.0,80
168,Tristen Newton,MIN,24,4,2,2,11.9,125.0,86.9,38.1,14.3,1.25,19.2,2.4,6.7,4.9,15.4,65.4,69.6,18.9,100.76,13.0,100
169,Donte DiVincenzo,MIN,28,3,1,2,14.9,115.8,92.6,23.2,30.3,2.50,40.0,4.5,12.8,8.8,16.0,63.6,63.6,14.0,101.82,13.0,95
170,LaMelo Ball,CHA,24,3,1,2,21.0,118.6,110.1,8.6,28.9,1.44,25.5,2.7,12.7,7.3,17.6,80.4,79.6,22.9,112.18,12.9,145
171,Oso Ighodaro,PHX,23,3,2,1,22.7,101.4,103.6,-2.1,15.0,1.20,17.1,7.0,17.1,12.1,14.3,66.7,61.1,18.4,97.49,12.9,138
172,VJ Edgecombe,PHI,20,2,0,2,27.2,91.7,96.4,-4.7,30.8,2.67,22.2,1.8,11.5,6.9,8.3,36.4,47.0,23.0,96.98,12.8,109
173,Kevin Durant,HOU,37,1,1,0,23.4,139.2,132.0,7.2,5.0,0.33,6.3,4.3,4.5,4.4,18.8,75.0,82.0,24.2,103.39,12.8,51
174,Kyshawn George,WAS,21,2,1,1,18.6,115.7,84.5,31.1,17.9,2.50,16.7,0.0,14.8,8.9,6.7,35.0,45.9,26.0,107.94,12.8,83
175,Simone Fontecchio,MIA,29,2,0,2,17.2,97.3,82.1,15.3,13.6,3.00,15.8,2.2,15.2,8.7,5.3,39.3,43.7,18.2,106.49,12.7,75
176,Lauri Markkanen,UTA,28,1,0,1,18.4,97.6,111.9,-14.3,27.3,0.00,23.1,0.0,19.0,9.5,0.0,44.4,48.4,22.7,108.36,12.7,41
177,Kelly Oubre Jr.,PHI,29,3,0,3,22.4,94.2,110.9,-16.8,24.2,2.00,17.4,2.6,16.2,9.3,8.7,42.9,48.3,23.8,98.03,12.7,137
178,Ryan Kalkbrenner,CHA,23,3,1,2,20.6,116.3,120.7,-4.4,2.4,0.33,4.0,15.7,20.3,17.9,12.0,78.9,76.2,14.6,109.13,12.6,141
179,Kasparas Jakučionis,MIA,19,2,0,2,14.7,126.6,101.5,25.0,42.3,2.75,45.8,0.0,0.0,0.0,16.7,35.7,54.3,17.6,106.30,12.6,64
180,Jamir Watkins,WAS,24,2,1,1,12.3,94.4,94.3,0.1,0.0,0.00,0.0,5.9,20.0,12.5,7.7,50.0,52.6,19.4,104.59,12.6,54
181,Jordan Miller,LAC,25,2,1,1,14.3,136.4,89.3,47.1,14.3,0.00,18.8,3.6,6.9,5.3,0.0,57.7,59.5,20.3,93.42,12.6,55
182,Chris Youngblood,OKC,23,4,2,2,22.2,104.0,106.5,-2.5,12.7,3.50,14.0,3.2,8.6,6.0,4.0,65.7,69.0,19.5,108.55,12.5,201
183,Daeqwon Plowden,SAC,27,2,0,2,5.1,139.1,100.0,39.1,0.0,0.00,0.0,0.0,0.0,0.0,0.0,50.0,53.8,25.9,105.02,12.5,23
183,Jalen Crutcher,ORL,26,1,1,0,5.0,118.2,136.4,-18.2,0.0,0.00,0.0,0.0,0.0,0.0,0.0,150.0,150.0,7.7,104.90,12.5,11
185,Miles Bridges,CHA,27,3,1,2,22.3,114.7,115.6,-0.8,13.5,3.50,16.3,5.9,32.3,17.3,4.7,48.4,49.9,19.6,111.02,12.5,156
186,Zaccharie Risacher,ATL,20,2,1,1,22.8,115.0,119.2,-4.2,9.7,0.00,13.6,2.2,4.2,3.2,0.0,61.8,66.6,17.3,104.74,12.5,100
187,Gabe Vincent,LAL,29,2,1,1,20.3,106.8,123.9,-17.0,26.9,1.40,21.2,4.9,5.9,5.3,15.2,55.9,67.8,25.0,103.83,12.5,88
188,Goga Bitadze,ORL,26,3,3,0,16.3,113.1,97.2,15.9,6.9,0.33,8.3,20.3,17.9,19.1,25.0,53.1,56.3,16.4,104.40,12.4,107
189,Curtis Jones,DEN,24,3,2,1,9.5,125.0,92.7,32.3,30.0,0.00,30.0,0.0,6.1,3.2,0.0,42.3,46.8,20.6,93.26,12.4,56
189,Gary Payton II,GSW,32,3,2,1,12.1,101.3,122.2,-21.0,4.2,0.00,7.7,2.9,4.8,3.9,0.0,91.7,91.7,13.5,106.18,12.4,80
191,Dyson Daniels,ATL,22,2,1,1,21.8,116.5,105.3,11.2,20.6,2.33,28.0,7.3,14.9,11.4,12.0,53.8,57.6,17.5,105.65,12.3,97
192,Jeff Green,HOU,39,2,2,0,13.6,122.8,91.2,31.6,0.0,0.00,0.0,7.1,16.7,12.5,7.7,25.0,52.1,19.7,100.28,12.3,57
193,Amari Williams,BOS,23,3,2,1,5.4,89.7,112.8,-23.1,20.0,0.50,20.0,13.3,25.0,20.0,40.0,100,82.4,17.8,115.48,12.3,39
194,Khaman Maluach,PHX,19,3,2,1,13.7,96.7,101.1,-4.3,8.7,0.50,8.7,8.3,23.7,15.1,17.4,58.3,60.8,19.4,107.18,12.2,92
195,RJ Barrett,TOR,25,3,2,1,22.6,105.8,108.4,-2.6,18.6,4.00,15.4,3.1,9.8,5.7,3.8,51.4,56.5,24.9,109.24,12.1,154
196,Charles Bassey,ATL,24,2,1,1,17.2,101.3,89.6,11.7,4.3,0.50,7.1,17.3,22.0,19.4,14.3,33.3,41.8,13.7,108.87,12.1,79
196,Garrison Mathews,NYK,28,4,3,1,13.3,105.5,104.6,0.9,17.6,0.00,21.4,0.0,8.2,3.5,0.0,50.0,57.1,17.2,97.89,12.1,109
198,Sion James,CHA,22,2,0,2,8.3,70.3,113.5,-43.2,0.0,0.00,0.0,0.0,16.7,7.3,33.3,100,106.4,7.0,107.42,12.0,37
199,Isaiah Stevens,SAC,24,2,0,2,10.3,139.6,108.3,31.3,23.8,2.50,31.3,0.0,5.3,2.6,12.5,81.3,78.8,19.6,112.21,12.0,48
200,Ty Jerome,MEM,28,2,0,2,17.3,124.7,110.4,14.3,26.9,3.50,22.6,2.5,11.1,6.0,6.5,52.5,57.4,27.0,106.56,12.0,77
201,Jaylen Brown,BOS,28,2,2,0,21.1,130.0,86.8,43.2,17.6,1.00,15.8,2.9,7.4,5.8,15.8,50.0,57.6,32.0,103.18,12.0,90
202,Jalen Wilson,BKN,24,3,2,1,12.1,111.7,93.5,18.2,8.7,0.00,18.2,2.8,12.2,7.8,0.0,94.4,90.0,10.0,102.01,11.9,77
203,Tyrese Martin,BKN,26,3,2,1,12.5,131.6,83.5,48.0,14.8,1.00,17.4,2.6,11.4,7.3,17.4,53.8,57.5,20.0,99.16,11.9,76
204,Devin Vassell,SAS,25,3,3,0,24.5,122.4,104.4,18.1,15.1,2.67,17.8,1.4,19.1,10.2,6.7,51.6,55.8,20.4,103.09,11.9,156
205,Scottie Barnes,TOR,24,2,1,1,20.1,109.5,95.8,13.6,25.0,4.50,29.0,5.6,43.3,19.0,6.5,17.6,28.0,19.6,114.17,11.8,95
206,Alex Morales,ORL,27,2,2,0,15.1,128.6,103.1,25.5,16.7,0.00,21.1,14.7,8.8,11.8,0.0,50.0,50.8,18.8,101.78,11.8,63
207,Jase Richardson,ORL,19,3,3,0,21.0,117.6,107.5,10.1,10.3,4.00,12.1,6.8,8.2,7.5,3.0,59.6,62.1,17.1,102.61,11.8,136
208,Collin Sexton,CHA,26,3,1,2,17.6,119.2,114.5,4.6,17.9,1.17,17.1,3.1,8.2,5.3,14.6,52.3,66.4,23.6,107.71,11.8,120
209,Alize Johnson,MIN,29,4,2,2,10.0,135.0,102.5,32.5,6.5,0.67,14.3,0.0,27.9,16.4,21.4,85.7,81.5,13.5,95.08,11.8,80
209,Day'Ron Sharpe,BKN,23,3,2,1,17.4,119.1,115.2,3.9,8.6,0.60,11.5,14.3,21.6,17.8,19.2,53.6,61.2,16.7,102.17,11.8,110
211,Deandre Ayton,LAL,27,3,1,2,21.7,104.3,122.5,-18.1,15.8,1.00,18.2,9.4,32.1,19.7,18.2,50.0,53.3,16.9,102.17,11.8,139
212,Nickeil Alexander-Walker,ATL,27,1,0,1,15.7,121.2,114.3,6.9,16.7,2.00,20.0,0.0,7.7,3.4,10.0,71.4,71.4,21.1,104.17,11.7,33
213,Isaiah Joe,OKC,26,4,2,2,17.0,118.0,105.4,12.6,11.5,3.00,18.2,1.4,14.1,7.9,6.1,54.3,61.2,15.8,105.03,11.7,150
214,Josh Okogie,HOU,27,2,2,0,14.9,117.5,116.9,0.5,0.0,0.00,0.0,16.1,6.7,11.5,11.1,87.5,89.3,11.8,102.87,11.7,63
215,Kobe Brown,LAC,25,2,1,1,12.3,93.8,110.4,-16.7,20.0,0.00,21.4,10.3,20.0,14.8,0.0,27.8,37.2,19.3,93.53,11.6,48
216,Kyle Kuzma,MIL,30,2,2,0,17.6,111.1,110.1,1.0,8.7,2.00,8.0,5.9,31.4,18.8,4.0,42.9,47.0,26.4,109.09,11.6,81
217,Lamont Butler,ATL,23,1,1,0,37.2,104.7,97.6,7.1,22.7,1.00,17.9,3.5,8.2,5.7,17.9,43.3,51.0,21.9,108.98,11.5,85
218,Jaxson Hayes,LAL,25,3,1,2,15.7,98.1,103.8,-5.7,15.4,2.00,16.0,9.4,20.4,14.7,8.0,50.0,53.1,17.6,106.65,11.5,103
219,Trey Jemison III,NYK,25,4,3,1,9.1,106.4,98.7,7.7,4.3,0.33,4.8,6.0,23.1,13.5,14.3,64.3,64.4,21.1,102.72,11.5,78
220,Davion Mitchell,MIA,27,2,0,2,16.1,85.1,108.3,-23.2,14.3,1.50,20.0,4.7,4.3,4.4,13.3,55.6,58.1,14.0,108.76,11.5,74
221,Jaime Jaquez Jr.,MIA,24,5,0,5,22.6,102.4,105.2,-2.8,17.4,1.71,18.2,3.1,8.8,5.9,10.6,53.6,60.6,18.8,106.64,11.4,253
222,Anthony Edwards,MIN,24,2,0,2,22.9,89.3,96.0,-6.7,11.1,0.67,4.9,3.7,3.6,3.7,7.3,42.2,47.3,32.0,106.49,11.4,103
223,Christian Braun,DEN,24,3,2,1,20.1,128.3,114.1,14.3,11.4,1.00,18.5,0.0,9.1,5.8,18.5,116.7,110.4,16.3,101.55,11.4,127
224,Alijah Martin,TOR,23,4,3,1,10.4,84.3,112.2,-28.0,11.1,0.50,10.0,9.1,9.3,9.2,20.0,57.7,57.6,17.0,103.39,11.3,89
225,Dylan Cardwell,SAC,23,2,0,2,9.5,129.5,104.3,25.2,7.1,0.50,8.3,20.0,12.5,16.7,16.7,75.0,67.6,20.0,113.49,11.3,44
226,Maxime Raynaud,SAC,22,2,0,2,12.0,135.7,110.7,25.0,14.8,4.00,26.7,21.7,27.3,24.4,6.7,37.5,46.1,16.4,112.00,11.3,56
227,John Collins,LAC,28,2,1,1,20.6,114.6,89.7,25.0,3.7,0.20,4.3,5.3,14.0,9.9,21.7,66.7,71.6,22.4,102.48,11.2,89
228,Kennedy Chandler,PHI,23,3,0,3,27.8,93.5,105.5,-12.0,30.2,1.18,20.6,3.1,3.1,3.1,17.5,48.5,51.6,23.3,105.53,11.2,184
229,Saddiq Bey,NOP,26,2,2,0,21.0,134.7,98.9,35.8,10.3,4.00,20.0,2.9,12.5,8.8,5.0,66.7,69.6,15.1,107.68,11.2,95
230,Cam Whitmore,WAS,21,2,1,1,13.3,110.0,150.0,-40.0,14.3,2.00,14.3,0.0,8.7,3.9,7.1,72.7,74.3,17.6,108.20,11.2,60
231,Tyrese Proctor,CLE,21,3,0,3,16.8,106.4,122.5,-16.1,33.3,2.50,23.8,4.2,0.0,2.5,9.5,55.6,55.7,24.1,105.07,11.1,109
232,Ace Bailey,UTA,19,3,0,3,26.8,120.7,132.0,-11.2,7.5,1.00,9.3,6.7,11.0,8.9,9.3,66.2,68.0,21.4,100.17,11.1,164
233,Andrew Nembhard,IND,25,2,1,1,17.0,143.8,107.8,36.0,32.3,3.33,33.3,3.8,8.8,6.7,10.0,50.0,56.7,24.4,106.19,10.9,73
234,Ziaire Williams,BKN,24,3,2,1,18.7,119.5,104.2,15.3,4.8,1.00,9.5,1.6,8.1,4.8,9.5,70.0,76.5,12.8,101.55,10.9,118
235,Kendall Brown,BOS,22,3,2,1,5.1,100.0,112.2,-12.2,20.0,2.00,25.0,0.0,16.7,8.6,12.5,75.0,71.7,12.5,128.85,10.9,41
236,Trentyn Flowers,LAC,20,1,1,0,17.5,124.3,133.3,-9.0,0.0,0.00,0.0,0.0,16.7,10.3,0.0,90.0,91.9,12.2,100.31,10.9,37
237,Steven Adams,HOU,32,1,1,0,16.3,91.9,111.8,-19.9,25.0,0.67,25.0,18.8,11.1,14.7,37.5,100,100,14.0,104.83,10.8,37
238,Naji Marshall,DAL,27,3,2,1,18.3,124.6,95.9,28.7,17.5,1.17,18.4,3.6,9.1,6.6,15.8,55.6,63.9,21.8,106.49,10.8,122
239,Grayson Allen,PHX,30,3,2,1,24.5,111.5,93.8,17.8,15.2,1.75,18.9,2.5,7.6,5.1,10.8,59.6,61.4,16.3,103.18,10.8,156
240,Branden Carlson,OKC,26,1,1,0,11.0,130.8,73.1,57.7,20.0,0.00,20.0,10.0,11.8,11.1,0.0,43.8,43.8,29.6,113.54,10.8,26
241,James Harden,LAC,36,2,1,1,19.9,134.1,127.5,6.6,52.6,3.33,54.1,0.0,20.0,10.6,16.2,38.9,46.5,18.5,97.93,10.7,82
242,Ryan Rollins,MIL,23,3,3,0,17.5,103.4,104.3,-1.0,20.7,1.50,17.1,4.0,10.3,7.4,11.4,58.3,61.2,22.7,107.14,10.7,119
243,Jazian Gortman,OKC,22,4,2,2,16.2,93.7,95.8,-2.1,26.7,1.14,16.0,0.0,9.9,4.7,14.0,54.4,55.9,25.9,105.90,10.7,143
244,Aaron Wiggins,OKC,26,3,2,1,23.2,115.7,112.8,2.9,26.1,1.50,21.1,2.8,13.6,8.6,14.0,52.8,55.6,26.5,108.62,10.7,159
245,Brooks Barnhizer,OKC,23,4,2,2,31.6,101.1,100.0,1.1,8.3,3.50,14.6,4.9,11.6,8.3,4.2,51.7,60.1,13.1,106.12,10.7,279
246,Jose Alvarado,NOP,27,2,2,0,15.9,112.3,92.6,19.7,22.7,1.67,35.7,0.0,10.3,6.0,21.4,91.7,91.7,12.9,100.43,10.7,65
247,Jrue Holiday,POR,35,2,1,1,19.6,125.6,98.9,26.7,28.6,10.00,37.0,5.7,4.5,5.2,3.7,46.7,49.0,14.9,110.25,10.7,90
248,Amen Thompson,HOU,22,2,2,0,25.5,125.4,122.6,2.8,20.5,1.80,23.1,9.3,10.9,10.1,12.8,58.3,59.2,21.6,109.54,10.7,118
249,Cole Anthony,MIL,25,3,3,0,14.7,103.9,113.9,-10.0,41.4,2.00,33.3,0.0,22.2,11.0,16.7,44.1,47.5,21.6,110.73,10.6,103
250,Alex Caruso,OKC,31,1,1,0,17.8,111.9,95.3,16.6,8.3,0.00,10.0,0.0,5.9,2.6,0.0,56.3,61.9,19.6,114.93,10.6,42
251,Ibou Badji,CHA,23,1,0,1,10.7,100.0,87.5,12.5,0.0,0.00,0.0,5.9,20.0,11.1,0.0,0.0,53.2,6.5,110.42,10.5,25
251,Jared Rhoden,TOR,26,2,2,0,5.6,92.9,86.2,6.7,25.0,2.00,28.6,0.0,8.3,4.0,14.3,66.7,64.4,16.7,121.24,10.5,28
253,Duncan Robinson,DET,31,2,1,1,21.8,116.3,116.8,-0.5,14.3,1.67,20.8,0.0,19.0,9.3,12.5,53.1,53.1,17.1,106.22,10.5,98
254,Patrick Williams,CHI,24,3,2,1,20.4,109.9,110.9,-1.0,19.1,1.29,23.7,1.6,17.1,9.9,18.4,66.7,67.4,18.7,108.96,10.5,141
255,Larry Nance Jr.,CLE,32,3,0,3,18.3,89.8,115.0,-25.2,18.8,3.00,17.6,9.6,15.6,11.7,5.9,29.5,41.7,19.0,103.82,10.5,118
256,Taelon Peter,IND,23,3,2,1,24.8,103.7,117.1,-13.4,19.1,3.00,25.0,5.3,12.5,8.8,8.3,60.4,61.2,14.4,105.63,10.4,163
257,Malcolm Brogdon,NYK,32,4,3,1,13.0,101.9,117.2,-15.2,25.0,2.67,26.7,1.8,22.9,9.8,10.0,35.3,44.3,17.6,93.02,10.3,103
258,Scotty Pippen Jr.,MEM,24,1,0,1,20.0,80.9,144.7,-63.8,37.5,1.50,20.0,4.2,4.8,4.4,13.3,50.0,64.5,22.2,112.99,10.3,47
259,Keaton Wallace,ATL,26,3,2,1,16.5,100.9,112.8,-11.9,42.9,3.75,35.7,0.0,10.9,5.3,9.5,31.0,35.1,21.3,105.88,10.3,109
260,Desmond Bane,ORL,27,2,2,0,17.4,115.6,107.7,7.9,16.7,1.33,17.4,2.7,14.0,9.2,13.0,42.3,54.3,20.9,107.00,10.2,77
261,Buddy Hield,GSW,32,3,2,1,19.3,109.0,103.8,5.2,13.6,3.00,17.1,0.0,15.2,8.5,5.7,55.6,55.6,20.3,109.64,10.2,133
262,Jerami Grant,POR,31,2,1,1,19.7,124.2,103.3,20.8,5.9,0.00,6.5,7.1,11.6,9.1,0.0,35.4,44.4,24.4,110.05,10.2,91
263,Dylan Harper,SAS,19,2,2,0,20.2,142.4,107.1,35.2,35.5,5.50,39.3,0.0,0.0,0.0,7.1,64.3,65.3,17.7,100.27,10.2,85
264,Isaiah Stewart,DET,24,2,1,1,17.6,103.8,133.8,-29.9,4.5,0.33,5.6,9.4,17.1,13.4,16.7,69.2,69.8,19.8,105.98,10.2,78
265,Adam Flagler,SAS,25,3,3,0,15.4,111.3,104.0,7.3,28.1,4.50,30.0,4.3,2.7,3.6,6.7,55.6,55.6,17.9,102.63,10.2,97
266,Royce O'Neale,PHX,32,3,2,1,17.5,117.7,96.5,21.2,28.2,2.75,30.6,1.7,14.8,8.3,11.1,45.0,47.9,18.5,104.34,10.2,113
267,Drake Powell,BKN,20,2,1,1,14.8,119.7,92.5,27.2,22.2,2.00,23.5,3.2,7.9,5.8,11.8,55.0,55.1,16.7,107.74,10.1,66
268,DeMar DeRozan,SAC,36,2,0,2,22.9,118.8,124.0,-5.2,12.1,2.00,22.2,0.0,12.5,7.1,11.1,59.1,64.9,13.5,100.68,10.1,96
269,Noah Penda,ORL,20,3,3,0,16.7,125.5,85.2,40.3,2.6,0.25,3.7,6.8,14.1,10.6,14.8,39.5,46.2,19.5,104.54,10.0,110
270,Bam Adebayo,MIA,28,4,0,4,17.5,105.1,104.4,0.7,13.0,0.75,11.1,5.1,26.3,15.8,14.8,29.3,43.5,27.0,108.37,10.0,157
271,Malik Monk,SAC,27,2,0,2,16.1,98.6,131.2,-32.5,21.1,0.00,21.1,0.0,8.6,4.4,0.0,40.9,55.1,18.1,112.31,10.0,74
272,Rob Dillingham,MIN,20,4,2,2,23.9,120.4,107.9,12.5,42.9,3.00,33.3,2.6,6.4,4.7,11.1,51.2,52.6,25.2,95.53,10.0,191
273,Cason Wallace,OKC,21,3,1,2,21.4,92.2,116.8,-24.6,30.8,12.00,27.3,6.6,17.1,11.2,2.3,31.0,34.1,18.7,112.82,10.0,153
274,Jock Landale,MEM,29,2,0,2,20.9,119.1,112.1,7.0,6.7,0.50,9.5,11.5,21.1,15.6,19.0,53.3,56.7,17.8,103.27,10.0,89
275,N'Faly Dante,ATL,23,3,2,1,13.1,101.2,119.0,-17.9,8.0,0.67,14.3,11.3,30.4,20.2,21.4,50.0,45.0,11.3,102.64,10.0,84
276,Drew Eubanks,SAC,28,2,0,2,14.6,115.2,110.0,5.2,0.0,0.00,0.0,3.8,14.3,10.3,29.4,50.0,65.1,23.3,112.10,10.0,66
277,Elijah Harkless,UTA,25,2,0,2,8.8,120.0,111.8,8.2,7.7,0.00,16.7,0.0,6.7,3.7,0.0,87.5,92.2,13.2,93.82,9.9,35
278,Stephon Castle,SAS,20,1,1,0,19.4,114.0,120.5,-6.5,28.6,2.00,20.0,5.6,15.4,9.7,10.0,50.0,49.3,33.3,107.54,9.9,43
279,Marcus Sasser,DET,25,2,1,1,11.7,117.6,108.0,9.6,29.4,5.00,33.3,0.0,0.0,0.0,6.7,50.0,59.8,16.7,103.52,9.8,51
280,Ochai Agbaji,TOR,25,4,3,1,18.5,103.8,99.4,4.4,2.2,0.50,3.3,4.2,14.9,9.3,6.7,48.0,49.6,14.9,104.09,9.8,158
281,Collin Murray-Boyles,TOR,20,3,2,1,15.9,126.5,112.5,14.0,23.5,0.00,29.6,11.1,10.0,10.6,0.0,47.2,51.8,15.6,103.91,9.8,102
282,Jared Butler,PHX,25,3,2,1,16.6,89.9,103.7,-13.8,30.8,1.00,17.8,3.6,8.2,5.7,17.8,40.4,47.1,29.4,104.86,9.8,109
283,Gradey Dick,TOR,21,4,3,1,18.7,111.0,111.3,-0.3,8.7,0.67,8.7,8.8,5.1,7.1,13.0,66.1,68.4,21.4,106.76,9.8,164
284,Jaden McDaniels,MIN,25,2,1,1,17.7,112.8,89.9,22.9,11.5,3.00,15.8,2.9,17.5,10.7,5.3,46.2,54.2,18.4,106.26,9.7,78
285,Yuki Kawamura,CHI,24,2,2,0,10.8,126.0,112.2,13.8,38.1,2.67,42.1,11.5,16.7,14.3,15.8,25.0,38.7,17.5,110.00,9.7,50
286,Jamal Shead,TOR,23,4,3,1,16.5,121.3,107.0,14.2,37.8,2.83,31.5,0.0,10.4,5.3,11.1,46.4,52.3,21.8,102.78,9.7,141
287,Jahmir Young,MIA,25,3,0,3,22.6,98.7,111.5,-12.8,20.0,1.33,20.0,1.3,6.0,3.8,15.0,47.9,54.4,18.5,106.00,9.7,151
